name	coverage_before_LINE	coverage_after_LINE	gene	strand_transcript	strand_LINE
ENST00000392045.8	603.8470833333333	633.4129333333333	SP140	+	-
ENST00000417495.7	641.1597777777778	633.4420666666666	SP140	+	-
ENST00000343805.10	609.0038	638.3276666666667	SP140	+	-
ENST00000455357.5	0.32524333333333333	39.9383	ENSG00000235419	-	+
ENST00000273009.10	242.81733333333332	84.95674	DIS3L2	+	-
ENST00000325385.12	252.745	56.151625	DIS3L2	+	-
ENST00000373450.5	0.0	0.14423075	UGT1A8	+	-
ENST00000344644.10	0.0	0.14423075	UGT1A10	+	-
ENST00000373445.1	0.0	0.0	UGT1A10	+	-
ENST00000354728.5	0.0	0.14423075	UGT1A9	+	-
ENST00000373426.4	0.0	0.14423075	UGT1A7	+	-
ENST00000373424.5	0.0	0.125	UGT1A6	+	-
ENST00000305139.11	0.0	0.14423075	UGT1A6	+	-
ENST00000406651.1	0.0	0.0	UGT1A6	+	-
ENST00000373318.6	85.125325	36.759811	ANKMY1	-	+
ENST00000406958.5	85.125325	37.86837	ANKMY1	-	+
ENST00000272972.7	107.95166666666667	33.466415	ANKMY1	-	+
ENST00000401804.6	85.125325	33.466415	ANKMY1	-	+
ENST00000361678.8	85.125325	38.495581	ANKMY1	-	+
ENST00000403283.6	86.0029375	36.32812818181818	ANKMY1	-	+
ENST00000715299.1	0.681818	0.0	LINC01865	+	-
ENST00000436808.2	0.0	0.22586533333333333	LINC01865	+	-
ENST00000648115.1	0.0	0.0	LINC01115	-	+
ENST00000412134.6	0.0	0.0	LINC01249	-	+
ENST00000420828.1	0.0	0.0	ENSG00000227718	+	-
ENST00000403915.5	0.0	0.0	KCNS3	+	-
ENST00000304101.9	0.0	0.0	KCNS3	+	-
ENST00000473706.5	46.05775	30.90704	CENPO	+	-
ENST00000380834.7	24.059	30.90704	CENPO	+	-
ENST00000260662.2	22.737633333333335	30.9142	CENPO	+	-
ENST00000689279.1	0.3333333333333333	38.8867	LINC03063	+	-
ENST00000689395.1	0.0	49.394149999999996	LINC03063	+	-
ENST00000659653.1	0.0	20.2497	CDC42EP3-AS1	+	-
ENST00000692480.1	92.0127	20.7871	CDC42EP3-AS1	+	-
ENST00000432241.5	0.351485	0.0	ENSG00000284608	+	-
ENST00000517716.2	0.0	3.40351	ENSG00000253515	+	-
ENST00000434431.2	0.0	0.0	TMEM247	+	-
ENST00000602369.3	0.0	0.06532625	ENSG00000279956	-	+
ENST00000294954.12	0.0	0.0	LHCGR	-	+
ENST00000405626.5	0.0	0.0	LHCGR	-	+
ENST00000401907.5	0.0	0.0	LHCGR	-	+
ENST00000403273.5	0.0	0.0	LHCGR	-	+
ENST00000451034.1	0.0	0.0	LINC01813	-	+
ENST00000452397.1	3.8209	56.1129	ENSG00000226605	-	+
ENST00000355848.7	107.6	29.12295	C1D	-	+
ENST00000410067.8	77.75	29.12295	C1D	-	+
ENST00000407324.5	108.205	39.30778	C1D	-	+
ENST00000409302.1	70.6038	44.11328	C1D	-	+
ENST00000653521.1	0.0	0.0	ENSG00000286932	-	+
ENST00000606405.1	0.0	0.0	ENSG00000290575	-	+
ENST00000272418.7	219.10445454545453	35.0949	MRPS5	-	+
ENST00000695433.1	208.64456545454544	35.3755	MRPS5	-	+
ENST00000695434.1	208.41752363636363	35.3755	MRPS5	-	+
ENST00000695436.1	208.56543727272728	35.3755	MRPS5	-	+
ENST00000695439.2	209.37793	35.388	MRPS5	-	+
ENST00000264260.6	450.7554	374.76557142857143	IL18RAP	+	-
ENST00000409369.1	428.14366666666666	381.18228571428574	IL18RAP	+	-
ENST00000687160.1	567.7476666666666	374.76557142857143	IL18RAP	+	-
ENST00000409032.5	145.914865	322.662625	UXS1	-	+
ENST00000427208.5	0.22222233333333333	0.209644	SULT1C5P	+	-
ENST00000316534.8	8.09262	2.1475021111111112	NPHP1	-	+
ENST00000393272.7	7.86891	2.157566888888889	NPHP1	-	+
ENST00000445609.7	8.48752	2.173316333333333	NPHP1	-	+
ENST00000675067.1	5.01111	2.289428411764706	NPHP1	-	+
ENST00000676053.1	9.032205000000001	1.6833918125	NPHP1	-	+
ENST00000676028.1	9.00467	2.4282774375	NPHP1	-	+
ENST00000355301.8	9.573945	1.7004296875	NPHP1	-	+
ENST00000417665.5	8.85139	2.0756602631578946	NPHP1	-	+
ENST00000418527.1	8.759325	4.202155	NPHP1	-	+
ENST00000233336.7	79.70188	44.1062	TTL	+	-
ENST00000259199.9	346.02908	117.6481	ZNG1B	+	-
ENST00000416503.6	391.61594444444444	118.60361999999999	ZNG1B	+	-
ENST00000656175.1	0.676647	1.1031635	ENSG00000238207	-	+
ENST00000457110.1	1.7689075	0.779545	ENSG00000238207	-	+
ENST00000434708.1	0.359649	35.89385142857142	ENSG00000290590	+	-
ENST00000647942.1	0.0	1.0398266666666667	THORLNC	-	+
ENST00000556770.1	0.0	0.0	ENSG00000259094	-	+
ENST00000019103.8	0.0	0.0	SCTR	-	+
ENST00000658792.1	0.0	0.0	ENSG00000286515	+	-
ENST00000619650.4	20.762	25.85954166666667	ZRANB3	-	+
ENST00000715197.1	0.0	0.0	ENSG00000293581	+	-
ENST00000263636.5	813.3615862068965	833.6123333333334	LY75	-	+
ENST00000628617.2	3.70625	4.333636	PSMD14-DT	-	+
ENST00000272732.11	105.732826	97.12846666666667	SCRN3	+	-
ENST00000409673.7	105.273716	100.2153	SCRN3	+	-
ENST00000272748.9	275.812375	240.7552	LNPK	-	+
ENST00000544803.5	274.53995	200.70301773333333	LNPK	-	+
ENST00000336917.9	0.0	0.0	ZNF385B	-	+
ENST00000456895.1	0.9817745	4.551254999999999	ENSG00000238171	-	+
ENST00000233156.9	3.41772	0.1594922857142857	TFPI	-	+
ENST00000409676.5	3.42489	0.1290322857142857	TFPI	-	+
ENST00000339091.8	3.4125	0.15053766666666665	TFPI	-	+
ENST00000409063.5	1.6426245555555554	5.2723	DNAH7	-	+
ENST00000389175.9	3.005800941176471	2.8742827272727274	CCDC150	+	-
ENST00000409270.5	0.0	2.8773445454545454	CCDC150	+	-
ENST00000409845.1	0.839286	3.3099443333333336	ENSG00000222017	+	-
ENST00000448951.6	71.2604755	105.92613333333334	LANCL1	-	+
ENST00000443314.5	79.48666666666666	126.20746666666668	LANCL1	-	+
ENST00000441020.7	71.71925	126.20746666666668	LANCL1	-	+
ENST00000450366.7	74.3027	126.22930000000001	LANCL1	-	+
ENST00000233714.8	75.542575	126.22463333333333	LANCL1	-	+
ENST00000431941.6	71.175159	100.20801666666667	LANCL1	-	+
ENST00000281828.8	134.9667	14.1612	FARSB	-	+
ENST00000444636.5	160.382	706.1659846153847	SP140L	+	-
ENST00000415673.7	164.3985	599.0972352941177	SP140L	+	-
ENST00000243810.10	170.848	599.1491176470588	SP140L	+	-
ENST00000396563.8	170.848	615.8725000000001	SP140L	+	-
ENST00000458341.1	2.44762	767.0195600000001	SP140L	+	-
ENST00000373414.4	0.0	0.14423075	UGT1A5	+	-
ENST00000373409.8	0.0	0.14423075	UGT1A4	+	-
ENST00000482026.6	0.0	0.14423075	UGT1A3	+	-
ENST00000413842.1	0.4258065	0.616153	ENSG00000235726	-	+
ENST00000405523.7	85.125325	57.661202499999995	ANKMY1	-	+
ENST00000405002.6	111.57943333333333	91.6784	ANKMY1	-	+
ENST00000654635.1	1.0269215	0.05578966666666666	LMCD1-AS1	-	+
ENST00000659617.1	1.03254775	0.06320066666666667	LMCD1-AS1	-	+
ENST00000687676.1	0.069091	7.885335714285714	RARB	+	-
ENST00000687353.1	0.06597216666666667	7.86245	RARB	+	-
ENST00000686715.1	0.0	8.129007142857143	RARB	+	-
ENST00000383772.9	0.0	8.165592857142858	RARB	+	-
ENST00000688892.1	0.0	7.846764285714286	RARB	+	-
ENST00000468888.6	729.2880666666666	142.0458181818182	CLASP2	-	+
ENST00000682230.1	723.8668833333334	142.18678787878787	CLASP2	-	+
ENST00000399362.8	722.6054666666666	142.188	CLASP2	-	+
ENST00000301831.9	78.38046285714286	8.036215	ULK4	-	+
ENST00000599350.5	0.3795185	5.42466	LINC02614	-	+
ENST00000664857.1	0.9585586666666667	5.44495	LINC02614	-	+
ENST00000657594.1	2.66682	5.46544	LINC02614	-	+
ENST00000625484.1	4.1366708	12.1746	LINC02614	-	+
ENST00000476809.7	0.0	1.1948014285714286	IQCJ-SCHIP1	+	-
ENST00000485419.7	0.0	1.1948014285714286	IQCJ-SCHIP1	+	-
ENST00000638749.2	0.0	1.1948014285714286	SCHIP1	+	-
ENST00000412423.8	0.0	1.1948014285714286	SCHIP1	+	-
ENST00000527095.7	0.0	1.393935	SCHIP1	+	-
ENST00000435651.1	0.0	0.0	ENSG00000226022	+	-
ENST00000357716.9	0.0	0.028296555555555554	GRM7	+	-
ENST00000486284.5	0.0	0.025466899999999997	GRM7	+	-
ENST00000389336.8	0.0	0.0	GRM7	+	-
ENST00000646379.1	0.0	0.2809119523809524	ATP2B2	-	+
ENST00000634837.1	0.6329472857142857	0.0	SGO1-AS1	+	-
ENST00000706131.1	0.0	0.0060231	ZNF385D	-	+
ENST00000494108.3	0.0	0.006883542857142857	ZNF385D	-	+
ENST00000396671.7	1.16923	1.2661785714285714	THRB	-	+
ENST00000646209.2	1.433045	1.2661785714285714	THRB	-	+
ENST00000635992.1	2.6881933	0.58907175	ENSG00000283563	+	-
ENST00000636680.2	1.6054028	0.0	RBMS3	+	-
ENST00000434693.6	1.8685714615384617	0.639745	RBMS3	+	-
ENST00000383767.7	1.879442230769231	0.640235	RBMS3	+	-
ENST00000273139.13	2.1614040833333332	0.0	RBMS3	+	-
ENST00000383766.6	1.8494249166666668	0.787845	RBMS3	+	-
ENST00000452462.5	2.2403215833333334	0.0	RBMS3	+	-
ENST00000456853.1	2.0968214615384615	0.0	RBMS3	+	-
ENST00000669904.1	0.0	0.09720533333333332	LINC01811	+	-
ENST00000264741.10	1.8116640705882352	0.8399655454545455	ITGA9	+	-
ENST00000444716.5	0.31884	0.793907	MYRIP	+	-
ENST00000302541.11	0.0	0.8748036666666666	MYRIP	+	-
ENST00000396217.7	0.0	0.8754061666666667	MYRIP	+	-
ENST00000425621.5	0.0	0.5478658181818182	MYRIP	+	-
ENST00000266037.10	10.276122510204083	5.51429	DOCK3	+	-
ENST00000637424.1	31.3789	1.6407234413043479	CACNA1D	+	-
ENST00000474759.6	0.38790005714285714	0.33040933333333333	CACNA2D3	+	-
ENST00000490478.5	0.39930888235294115	0.33040933333333333	CACNA2D3	+	-
ENST00000288221.11	0.0	0.025278	ERC2	-	+
ENST00000492590.6	3.557804	77.2645	FHIT	-	+
ENST00000476844.5	3.713326	87.2062	FHIT	-	+
ENST00000468189.5	3.526922	72.60895000000001	FHIT	-	+
ENST00000478136.6	0.0	84.48973333333333	TAFA1	+	-
ENST00000496687.1	0.0	84.48973333333333	TAFA1	+	-
ENST00000398540.8	17.8168	111.31302136363637	FRMD4B	-	+
ENST00000263665.7	0.0	0.0	CNTN3	-	+
ENST00000487694.7	0.0	0.05966383333333333	ROBO2	+	-
ENST00000696629.1	0.0	0.055074307692307686	ROBO2	+	-
ENST00000696630.1	0.0	0.053034518518518516	ROBO2	+	-
ENST00000471893.2	0.0	0.055074307692307686	ROBO2	+	-
ENST00000475334.2	0.3126935	0.05727728	ROBO2	+	-
ENST00000461745.5	0.0	0.05966383333333333	ROBO2	+	-
ENST00000696593.1	0.0	0.055074307692307686	ROBO2	+	-
ENST00000705983.1	0.0	0.05727728	ROBO2	+	-
ENST00000332191.13	0.0	0.055074307692307686	ROBO2	+	-
ENST00000490534.2	0.0	0.05727728	ROBO2	+	-
ENST00000464233.6	1.7247274	1.0219299047619048	ROBO1	-	+
ENST00000436010.6	2.19919675	1.0145531238095238	ROBO1	-	+
ENST00000618846.4	1.9548415555555554	1.06528078	ROBO1	-	+
ENST00000495273.5	1.9828483333333333	1.0626299	ROBO1	-	+
ENST00000467549.5	1.9803126666666666	1.08030415	ROBO1	-	+
ENST00000383699.8	0.0	0.008985033333333333	CADM2	+	-
ENST00000407528.6	0.0	0.0	CADM2	+	-
ENST00000336596.7	0.3606684	0.091822	EPHA3	+	-
ENST00000494014.1	0.3606684	0.0	EPHA3	+	-
ENST00000389672.10	0.05616254545454546	0.007061757142857143	EPHA6	+	-
ENST00000514100.5	0.0	0.0	EPHA6	+	-
ENST00000502694.1	0.0	0.0	EPHA6	+	-
ENST00000660862.1	0.16161307500000002	0.0	LINC00882	-	+
ENST00000305815.10	0.3321809375	0.05550846153846154	SLC9C1	-	+
ENST00000487372.5	0.35432633333333335	0.05622992307692308	SLC9C1	-	+
ENST00000490035.7	0.0	0.050381333333333334	LSAMP	-	+
ENST00000482142.5	0.0	0.0	ENSG00000243276	-	+
ENST00000290913.8	41.4583	36.8175575	CHCHD6	+	-
ENST00000508789.5	41.475575	40.0146	CHCHD6	+	-
ENST00000510769.5	24.07202	7.69636	NEK11	+	-
ENST00000383366.9	21.132042352941177	5.51429	NEK11	+	-
ENST00000510688.5	21.808840666666665	5.51429	NEK11	+	-
ENST00000508196.5	23.210438	12.4977	NEK11	+	-
ENST00000512055.5	0.0	0.0	CPNE4	-	+
ENST00000321871.11	0.0	0.02626775	TMEM108	+	-
ENST00000393130.7	0.0	0.0	TMEM108	+	-
ENST00000508711.5	0.0	0.03513366666666667	TMEM108	+	-
ENST00000515826.1	0.0	0.12174166666666668	TMEM108	+	-
ENST00000662234.1	11.14828	9.520956666666667	COPB2-DT	+	-
ENST00000658348.1	18.1454	6.8849925	COPB2-DT	+	-
ENST00000660194.1	13.186033333333333	9.6203	COPB2-DT	+	-
ENST00000458420.7	0.0	0.04121866666666667	CLSTN2	+	-
ENST00000316549.11	151.80970833333333	96.9126	SLC9A9	-	+
ENST00000389636.9	0.0	6.388580833333333	KCNAB1	+	-
ENST00000490337.6	0.0	7.7859053846153845	KCNAB1	+	-
ENST00000471742.5	0.0	7.784443846153846	KCNAB1	+	-
ENST00000661961.1	0.0	99.8704	ENSG00000287916	+	-
ENST00000392833.6	0.42187955555555556	1.57231375	VEPH1	-	+
ENST00000362010.7	0.42187955555555556	1.257851	VEPH1	-	+
ENST00000392832.6	0.42187955555555556	1.4076252	VEPH1	-	+
ENST00000480820.5	682.4906285714286	283.3449333333333	RSRC1	+	-
ENST00000295930.7	726.1277714285715	292.57933333333335	RSRC1	+	-
ENST00000482822.3	732.1449142857143	184.70749999999998	RSRC1	+	-
ENST00000476899.6	733.7051714285715	293.0416666666667	RSRC1	+	-
ENST00000683899.1	739.1277714285715	270.7213333333333	RSRC1	+	-
ENST00000684604.1	555.8770666666667	293.405	RSRC1	+	-
ENST00000682164.1	849.4205000000001	291.8779333333333	RSRC1	+	-
ENST00000464171.5	566.6157333333333	296.3186666666667	RSRC1	+	-
ENST00000611884.5	737.2374857142858	296.3186666666667	RSRC1	+	-
ENST00000312179.10	573.8705666666667	292.611	RSRC1	+	-
ENST00000475278.6	745.8742	169.88424999999998	RSRC1	+	-
ENST00000683137.1	682.7946071428571	184.70749999999998	RSRC1	+	-
ENST00000483754.1	141.1752	158.91903076923077	TRIM59-IFT80	-	+
ENST00000701346.1	0.0	0.0	ENSG00000289884	+	-
ENST00000655926.1	0.0	12.8865	ENSG00000286856	+	-
ENST00000695368.1	0.0	0.0	NLGN1	+	-
ENST00000457714.5	0.0	0.0	NLGN1	+	-
ENST00000361589.8	0.0	0.0	NLGN1	+	-
ENST00000415045.2	0.0	0.0	NLGN1	+	-
ENST00000454872.6	0.11047007692307692	0.0125911	NAALADL2	+	-
ENST00000651749.1	0.0	0.0	ENSG00000223930	-	+
ENST00000685251.1	0.0	0.0	ENSG00000223930	-	+
ENST00000439810.6	0.0	0.0	ENSG00000223930	-	+
ENST00000626948.3	2.9588900000000002	0.0	SOX2-OT	+	-
ENST00000643236.2	2.08613	0.3132495	SOX2-OT	+	-
ENST00000646949.2	3.214674	0.31626766666666667	SOX2-OT	+	-
ENST00000656613.1	3.503175	0.05773283333333334	SOX2-OT	+	-
ENST00000665187.1	3.1945	0.11546566666666667	SOX2-OT	+	-
ENST00000654538.1	2.158615	0.099705	SOX2-OT	+	-
ENST00000646683.1	2.8533340000000003	0.916999	SOX2-OT	+	-
ENST00000665485.1	3.3166675000000003	0.22228666666666666	SOX2-OT	+	-
ENST00000597347.5	1.56508	0.0	SOX2-OT	+	-
ENST00000644582.1	1.56508	0.1122835	SOX2-OT	+	-
ENST00000414139.6	120.22646666666667	161.6511875	LPP	+	-
ENST00000617246.5	92.92410000000001	161.6511875	LPP	+	-
ENST00000420410.6	114.38460500000001	161.6511875	LPP	+	-
ENST00000618621.5	110.65522	161.6511875	LPP	+	-
ENST00000256509.7	1.3809377333333333	2.2768713076923075	CHL1	+	-
ENST00000397491.6	1.4096052857142858	2.297936846153846	CHL1	+	-
ENST00000620033.4	1.5933896923076922	2.36667975	CHL1	+	-
ENST00000418658.6	0.0	0.04578585714285714	CNTN4	+	-
ENST00000397461.5	0.0	0.04583657142857143	CNTN4	+	-
ENST00000427331.5	0.0	0.04581119047619048	CNTN4	+	-
ENST00000661097.1	9.38168	4.736958333333334	ENSG00000287720	+	-
ENST00000425894.1	0.2572615	0.0	ENSG00000229642	+	-
ENST00000662846.1	0.0	0.0	ENSG00000189229	+	-
ENST00000668643.1	0.0	0.041649285714285715	ENSG00000189229	+	-
ENST00000661518.1	0.0	0.0	ENSG00000189229	+	-
ENST00000655753.1	0.0	0.0582524	ENSG00000189229	+	-
ENST00000659827.1	0.0	0.0	ENSG00000189229	+	-
ENST00000660054.1	0.0	0.0	ENSG00000189229	+	-
ENST00000435138.5	0.0	0.13333333333333333	SSUH2	-	+
ENST00000264926.7	114.08717142857142	91.24023333333334	RAD18	-	+
ENST00000621198.5	0.0	0.01619175	SYN2	+	-
ENST00000620175.4	0.0	0.0124069	SYN2	+	-
ENST00000532880.6	0.038461666666666665	0.0	TPRXL	+	-
ENST00000532753.5	0.0	0.0	TPRXL	+	-
ENST00000424053.5	0.0	0.0	TPRXL	+	-
ENST00000532924.5	0.0	0.0	TPRXL	+	-
ENST00000446690.2	1.2	0.24834425	COL6A4P1	-	+
ENST00000702645.1	5.1781826	0.876812	ENSG00000287042	+	-
ENST00000253692.11	1.50894	523.5492857142857	TBC1D5	-	+
ENST00000696125.1	196.914	500.7681318181818	TBC1D5	-	+
ENST00000429383.8	193.632	520.4570476190477	TBC1D5	-	+
ENST00000446818.6	3.0	483.6113013043478	TBC1D5	-	+
ENST00000328405.7	0.3361332	1.9148634545454546	KCNH8	+	-
ENST00000670571.1	0.0	0.168664	ENSG00000287069	-	+
ENST00000668274.1	0.560907	0.2755635	ENSG00000287069	-	+
ENST00000634947.1	0.0	0.343053	ENSG00000282987	-	+
ENST00000281523.8	0.223975	0.004642742857142857	ZNF385D	-	+
ENST00000706134.1	0.300275	0.0	ZNF385D	-	+
ENST00000425792.5	21.828566666666667	37.72056666666667	UBE2E2	+	-
ENST00000396703.6	21.241133333333334	33.88086666666667	UBE2E2	+	-
ENST00000356447.9	1.433045	1.2973614285714286	THRB	-	+
ENST00000646432.1	0.8769225	1.2991642857142858	THRB	-	+
ENST00000643772.1	0.8769225	1.2989914285714286	THRB	-	+
ENST00000645139.1	1.16923	1.2988314285714286	THRB	-	+
ENST00000642307.1	1.16923	1.2987914285714286	THRB	-	+
ENST00000644321.1	0.8769225	1.2987785714285713	THRB	-	+
ENST00000416420.5	1.2954780000000001	1.4270957142857144	THRB	-	+
ENST00000647336.1	1.5798699999999999	5.5976040000000005	LINC01980	+	-
ENST00000356047.4	0.0	0.958335	LINC01967	-	+
ENST00000383768.7	17.7293	3.832935111111111	ZCWPW2	+	-
ENST00000484457.6	0.0	1.3915902857142857	FBXL2	+	-
ENST00000457375.6	0.0	0.6854896571428571	STAC	+	-
ENST00000273183.8	0.0	0.9073158888888889	STAC	+	-
ENST00000302328.9	1.520448142857143	0.6119428260869565	SCN11A	-	+
ENST00000668754.1	1.0064354	0.6119552173913043	SCN11A	-	+
ENST00000456224.7	0.7929923333333333	0.6134626818181819	SCN11A	-	+
ENST00000675892.1	0.7929923333333333	0.5795013636363636	SCN11A	-	+
ENST00000676176.1	0.7929923333333333	0.6442927272727272	SCN11A	-	+
ENST00000444237.2	0.5391223333333334	0.6240696045454546	SCN11A	-	+
ENST00000655387.1	8.182447333333332	4.10354	ENSG00000287780	-	+
ENST00000657703.1	25.1319	0.0566465	EIF1B-AS1	-	+
ENST00000655651.1	17.1736	0.0	EIF1B-AS1	-	+
ENST00000539167.2	0.0	0.8754061666666667	MYRIP	+	-
ENST00000701308.1	17.6106	0.0	EIF1B-AS1	-	+
ENST00000657144.1	18.02655	1.49564	EIF1B-AS1	-	+
ENST00000665970.1	0.0	0.0	ENSG00000231873	+	-
ENST00000292246.8	87.5263125	53.27228	ANO10	-	+
ENST00000350459.8	99.87038571428572	57.9991	ANO10	-	+
ENST00000396091.7	78.41641428571428	58.14532	ANO10	-	+
ENST00000414522.6	87.5263125	45.618520000000004	ANO10	-	+
ENST00000451430.6	77.902	57.259460000000004	ANO10	-	+
ENST00000460241.2	0.0	0.2373514	ENSG00000206549	-	+
ENST00000641183.1	0.0396619	0.09450800000000001	ENSG00000284672	-	+
ENST00000338458.8	0.0	724.9034	ARHGEF3	-	+
ENST00000351747.6	0.28878796	0.5352662222222222	DNAH12	-	+
ENST00000495027.6	0.29761916923076925	0.5352662222222222	DNAH12	-	+
ENST00000295966.11	2.209886214285714	0.0	CFAP20DC	-	+
ENST00000482387.7	2.1032656	0.0	CFAP20DC	-	+
ENST00000668131.1	0.0	1.3185366666666667	CFAP20DC-DT	+	-
ENST00000475886.5	0.0	0.0	LINC00698	+	-
ENST00000468072.1	0.0	0.0	LINC00698	+	-
ENST00000478300.6	0.0	0.0	SYNPR	+	-
ENST00000450542.6	0.0	0.0	SYNPR	+	-
ENST00000638394.2	0.521176	0.658042	PRICKLE2	-	+
ENST00000564377.6	0.442835	0.835562	PRICKLE2	-	+
ENST00000295902.11	0.387480625	0.8357	PRICKLE2	-	+
ENST00000676754.1	89.28953333333334	71.64562000000001	SLC25A26	+	-
ENST00000686511.1	104.86211800000001	80.34902	SLC25A26	+	-
ENST00000693385.1	79.2799	71.37842	SLC25A26	+	-
ENST00000354883.11	112.15274000000001	71.17542	SLC25A26	+	-
ENST00000688696.1	129.22596666666666	80.34902	SLC25A26	+	-
ENST00000336733.10	127.30442500000001	71.66202	SLC25A26	+	-
ENST00000413054.5	155.60533333333333	67.25018333333334	SLC25A26	+	-
ENST00000493112.5	179.74177	10.7161	SUCLG2	-	+
ENST00000307227.10	179.52967	594.446	SUCLG2	-	+
ENST00000659329.1	17.749116	0.369434	SUCLG2-DT	+	-
ENST00000482677.5	13.354466666666667	2.3367515	SUCLG2-DT	+	-
ENST00000650236.1	15.961622857142858	3.20737	SUCLG2-DT	+	-
ENST00000295569.12	0.0	0.0	TAFA4	-	+
ENST00000641053.1	0.0	0.0	SAMMSON	+	-
ENST00000470263.5	0.0	0.0	LINC02008	+	-
ENST00000666519.1	0.0	0.0	LINC02008	+	-
ENST00000484892.5	0.0	0.0	LINC00971	-	+
ENST00000648853.1	0.0	0.23154385714285713	PROS1	-	+
ENST00000462219.6	0.0	0.0	LINC00879	+	-
ENST00000660677.1	0.0	0.0	LINC00879	+	-
ENST00000470465.1	0.0	0.0	LINC00879	+	-
ENST00000389622.7	60.948375	62.241033333333334	CRYBG3	+	-
ENST00000692007.1	0.0	0.0	ENSG00000289509	-	+
ENST00000326840.11	6.1699695	4.043943285714286	DCBLD2	-	+
ENST00000326857.9	6.493955	3.9902682857142855	DCBLD2	-	+
ENST00000474798.2	0.0	0.0	LINC00973	+	-
ENST00000261037.7	0.0	0.0	COL8A1	+	-
ENST00000652472.1	0.0	0.0	COL8A1	+	-
ENST00000273342.8	0.0	0.0	COL8A1	+	-
ENST00000394095.7	569.4205	477.76335	SENP7	-	+
ENST00000394091.5	612.837	475.5225555555555	SENP7	-	+
ENST00000394094.6	573.777	476.04015789473686	SENP7	-	+
ENST00000314261.11	555.71225	478.11963157894735	SENP7	-	+
ENST00000348610.3	580.146	510.45835	SENP7	-	+
ENST00000491959.5	0.38932100000000003	0.0	ZPLD1	+	-
ENST00000700973.1	8.6477	0.73224	CCDC54-AS1	-	+
ENST00000658011.1	8.183200000000001	0.175131	CCDC54-AS1	-	+
ENST00000593837.1	10.8333	0.0	CCDC54-AS1	-	+
ENST00000415149.6	439.0723333333333	945.6209285714285	BBX	+	-
ENST00000402543.5	344.47475	907.5620769230769	BBX	+	-
ENST00000325805.13	451.5883333333333	930.0712	BBX	+	-
ENST00000416476.6	486.5466666666666	942.0237142857143	BBX	+	-
ENST00000406780.5	115.36735	957.3922857142857	BBX	+	-
ENST00000663929.1	0.0	0.21241833333333335	LINC01205	+	-
ENST00000658412.1	0.0	0.4547185	LINC01205	+	-
ENST00000659474.1	0.0	0.2894006666666667	LINC01205	+	-
ENST00000485473.2	0.3588515	0.25941433333333336	NECTIN3-AS1	-	+
ENST00000438817.6	1836.027	1306.2136666666665	CD96	+	-
ENST00000283285.10	1967.9299999999998	1251.233923076923	CD96	+	-
ENST00000352690.9	1967.9299999999998	1337.54175	CD96	+	-
ENST00000393934.7	162.11733333333333	0.415605	PLCXD2	+	-
ENST00000477665.2	122.9368375	0.415605	PLCXD2	+	-
ENST00000393923.7	5.125	85.26761176470588	PHLDB2	+	-
ENST00000393845.9	71.49415761904763	65.26587857142857	CFAP44	-	+
ENST00000295872.8	165.17752222222222	94.4828375	SPICE1	-	+
ENST00000675478.1	149.46666666666667	144.75408333333334	ZBTB20	-	+
ENST00000357258.8	165.00342	164.11700000000002	ZBTB20	-	+
ENST00000704358.1	141.18125	120.89312857142858	ZBTB20	-	+
ENST00000462705.5	115.01951428571428	156.931	ZBTB20	-	+
ENST00000481632.5	23.7174	146.58442	ZBTB20	-	+
ENST00000471418.5	135.82925	146.58442	ZBTB20	-	+
ENST00000474710.6	150.70923333333334	100.68130000000001	ZBTB20	-	+
ENST00000464560.5	121.82679999999999	145.93902	ZBTB20	-	+
ENST00000676079.1	9.46309	129.39733333333334	ZBTB20	-	+
ENST00000704360.1	149.10478333333333	152.189	ZBTB20	-	+
ENST00000667087.1	24.240628571428573	2.1014	ENSG00000242880	+	-
ENST00000393775.7	0.0382165	0.8421606666666667	IGSF11	-	+
ENST00000425327.6	0.3734312	0.8421606666666667	IGSF11	-	+
ENST00000489689.5	0.0382165	0.84615	IGSF11	-	+
ENST00000354673.6	0.3926465	0.8462573333333333	IGSF11	-	+
ENST00000441144.6	0.559911	0.9567599999999999	IGSF11	-	+
ENST00000491903.1	0.0382165	1.1219673333333333	IGSF11	-	+
ENST00000264235.13	285.434	373.4816666666667	GSK3B	-	+
ENST00000316626.6	379.56550000000004	340.7029	GSK3B	-	+
ENST00000678439.1	360.943	337.516178	GSK3B	-	+
ENST00000650344.2	362.2205	407.697625	GSK3B	-	+
ENST00000678483.1	1.0	2.80645	ENSG00000288662	-	+
ENST00000464295.6	0.0	0.7326373333333334	GPR156	-	+
ENST00000273666.10	0.08139130434782609	0.0663692	STXBP5L	+	-
ENST00000471454.6	0.08509090909090909	0.0663692	STXBP5L	+	-
ENST00000472879.5	0.08509090909090909	0.0	STXBP5L	+	-
ENST00000492541.5	0.08139130434782609	0.0	STXBP5L	+	-
ENST00000497029.5	0.08139130434782609	0.0	STXBP5L	+	-
ENST00000707001.1	0.08139130434782609	0.0558558	STXBP5L	+	-
ENST00000264233.6	5.443126076923077	5.0825	POLQ	-	+
ENST00000701061.1	3.659579	1.792951	ENSG00000291096	-	+
ENST00000670900.1	3.55973125	1.16667	LINC02021	+	-
ENST00000358511.11	0.0	0.22627916666666667	COL6A6	+	-
